2012-08-03,18.940767288208008,21.989286422729492,22.070714950561523,21.841428756713867,21.91535758972168,344920800
2012-08-06,19.151493072509766,22.233928680419922,22.31678581237793,21.97357177734375,22.046070098876953,302103200
2012-08-07,19.101043701171875,22.175357818603516,22.321428298950195,22.072856903076172,22.241785049438477,290446800
2012-08-08,19.06874656677246,22.13785743713379,22.281429290771484,22.03928565979004,22.121070861816406,244706000
2012-08-09,19.177488327026367,22.168928146362305,22.20464324951172,22.064285278320312,22.066070556640625,221642400
2012-08-10,19.207454681396484,22.203571319580078,22.205713272094727,22.0964298248291,22.096786499023438,194938800
2012-08-13,19.463890075683594,22.5,22.5,22.258928298950195,22.26392936706543,278832400
2012-08-14,19.516101837158203,22.56035614013672,22.8075008392334,22.50749969482422,22.56678581237793,340169200
2012-08-15,19.48952865600586,22.52964210510254,22.64285659790039,22.41964340209961,22.546428680419922,257342400
2012-08-16,19.65976333618164,22.726428985595703,22.74142837524414,22.51785659790039,22.543214797973633,254534000
2012-08-17,20.02338981628418,23.146785736083984,23.149642944335938,22.81464385986328,22.85714340209961,442761200
2012-08-20,20.54984474182129,23.75535774230957,23.75535774230957,23.21071434020996,23.214643478393555,613384800
2012-08-21,20.269014358520508,23.430713653564453,24.10285758972168,23.226070404052734,23.957857131958008,812719600
2012-08-22,20.664779663085938,23.888214111328125,23.89285659790039,23.146785736083984,23.372142791748047,565322800
2012-08-23,20.47199249267578,23.66535758972168,23.924999237060547,23.612499237060547,23.789642333984375,420128800
2012-08-24,20.490219116210938,23.68642807006836,23.90999984741211,23.412500381469727,23.55392837524414,437340400
2012-08-27,20.87517547607422,24.13142967224121,24.31678581237793,24.05500030517578,24.285356521606445,427008400
2012-08-28,20.84798812866211,24.100000381469727,24.14642906188965,23.952499389648438,24.106428146362305,267416800
2012-08-29,20.806900024414062,24.052499771118164,24.202499389648438,24.02142906188965,24.116071701049805,202806800
2012-08-30,20.51030731201172,23.70964241027832,23.983928680419922,23.673213958740234,23.95142936706543,302699600
2012-08-31,20.552627563476562,23.75857162475586,23.878570556640625,23.47321319580078,23.83035659790039,338321200
2012-09-04,20.853240966796875,24.10607147216797,24.11214256286621,23.73214340209961,23.777143478393555,367892000
2012-09-05,20.70679473876953,23.936786651611328,24.155357360839844,23.91428565979004,24.127500534057617,336375200
2012-09-06,20.893404006958008,24.15250015258789,24.22464370727539,23.957143783569336,24.041786193847656,391196400
2012-09-07,21.022239685058594,24.301429748535156,24.374286651611328,24.1346435546875,24.2160701751709,329666400
2012-09-10,20.475393295288086,23.669286727905273,24.403213500976562,23.64642906188965,24.301786422729492,487998000
2012-09-11,20.408967971801758,23.592500686645508,23.93214225769043,23.446428298950195,23.753929138183594,503983200
2012-09-12,20.69320297241211,23.921070098876953,23.924999237060547,23.428571701049805,23.816070556640625,712233200
2012-09-13,21.1007080078125,24.39214324951172,24.48214340209961,24.098928451538086,24.19178581237793,598360000
2012-09-14,21.357133865356445,24.68857192993164,24.89214324951172,24.5674991607666,24.641429901123047,600474000
2012-09-17,21.619747161865234,24.992143630981445,24.992856979370117,24.8075008392334,24.97678565979004,398031200
2012-09-18,21.685550689697266,25.068214416503906,25.083213806152344,24.872142791748047,24.99571418762207,373503200
2012-09-19,21.691423416137695,25.075000762939453,25.142499923706055,24.984643936157227,25.009286880493164,326874800
2012-09-20,21.586376190185547,24.953571319580078,25.00214385986328,24.77214241027832,24.969999313354492,336568400
2012-09-21,21.62932014465332,25.00321388244629,25.18107032775879,24.977142333984375,25.086071014404297,571589200
2012-09-24,21.34200096130371,24.671070098876953,24.825714111328125,24.39285659790039,24.53071403503418,639766400
2012-09-25,20.809057235717773,24.05500030517578,24.742143630981445,24.03571319580078,24.580713272094727,518789600
2012-09-26,20.5507755279541,23.75642967224121,24.024642944335938,23.614286422729492,23.88357162475586,576503200
2012-09-27,21.049421310424805,24.332857131958008,24.36321449279785,23.58392906188965,23.72464370727539,594090000
2012-09-28,20.610095977783203,23.825000762939453,24.32535743713379,23.8125,24.241071701049805,535110800
2012-10-01,20.371898651123047,23.54964256286621,24.16964340209961,23.446428298950195,23.969999313354492,543594800
2012-10-02,20.431209564208984,23.618213653564453,23.798213958740234,23.237499237060547,23.636070251464844,627992400
2012-10-03,20.744489669799805,23.980356216430664,23.9950008392334,23.66535758972168,23.7450008392334,424281200
2012-10-04,20.600831985473633,23.814285278320312,24.08035659790039,23.769643783569336,23.97321319580078,370725600
2012-10-05,20.161813735961914,23.306785583496094,23.78571319580078,23.260000228881836,23.757143020629883,594006000
2012-10-08,19.71630096435547,22.791786193847656,23.12714385986328,22.71821403503418,23.10285758972168,637994000
2012-10-09,19.64462661743164,22.70892906188965,22.874643325805664,22.269643783569336,22.808929443359375,838597200
2012-10-10,19.80095100402832,22.8896427154541,23.03499984741211,22.75,22.847856521606445,510356000
2012-10-11,19.405181884765625,22.43214225769043,23.114286422729492,22.43214225769043,23.08928680419922,546081200
2012-10-12,19.454927444458008,22.489643096923828,22.692142486572266,22.332143783569336,22.484285354614258,460014800
2012-10-15,19.61095428466797,22.670000076293945,22.68321418762207,22.280357360839844,22.58392906188965,432502000
2012-10-16,20.075302124023438,23.206785202026367,23.225000381469727,22.53571319580078,22.69178581237793,549771600
2012-10-17,19.915266036987305,23.021785736083984,23.313928604125977,23.0,23.17392921447754,389037600
2012-10-18,19.545448303222656,22.59428596496582,22.930713653564453,22.5,22.842500686645508,476624400
2012-10-19,18.841045379638672,21.780000686645508,22.563213348388672,21.77214241027832,22.537500381469727,744086000
2012-10-22,19.588396072387695,22.64392852783203,22.692142486572266,21.812856674194336,21.872142791748047,546730800
2012-10-23,18.949798583984375,21.90571403503418,22.639286041259766,21.8464298248291,22.53571319580078,707145600
2012-10-24,19.05699920654297,22.02964210510254,22.376785278320312,21.808570861816406,22.194286346435547,558527200
2012-10-25,18.831771850585938,21.769285202026367,22.21428680419922,21.626785278320312,22.14285659790039,656325600
2012-10-26,18.66061782836914,21.571428298950195,21.928571701049805,21.10714340209961,21.765356063842773,1018432800
2012-10-31,18.392446517944336,21.261428833007812,21.498571395874023,20.989286422729492,21.24571418762207,510003200
2012-11-01,18.43014144897461,21.30500030517578,21.53571319580078,21.22035789489746,21.364999771118164,361298000
2012-11-02,17.820270538330078,20.600000381469727,21.319643020629883,20.52678680419922,21.28178596496582,599373600
2012-11-05,18.061866760253906,20.87928581237793,20.991785049438477,20.628570556640625,20.84000015258789,529135600
2012-11-06,18.007186889648438,20.816070556640625,21.097856521606445,20.717500686645508,21.07964324951172,374917200
2012-11-07,17.31818389892578,19.928571701049805,20.519285202026367,19.84821319580078,20.494285583496094,793648800
2012-11-08,16.689701080322266,19.20535659790039,20.07964324951172,19.11750030517578,20.022499084472656,1056146000
2012-11-09,16.978649139404297,19.537857055664062,19.817142486572266,19.06142807006836,19.30071449279785,929913600
2012-11-12,16.847362518310547,19.38678550720215,19.803571701049805,19.237499237060547,19.79107093811035,515802000
2012-11-13,16.84954071044922,19.389286041259766,19.65999984741211,19.15571403503418,19.24678611755371,532949200
2012-11-14,16.662700653076172,19.174285888671875,19.551786422729492,19.1492862701416,19.48214340209961,477170400
2012-11-15,16.3132266998291,18.77214241027832,19.26785659790039,18.665000915527344,19.197500228881836,789910800
2012-11-16,16.377164840698242,18.845714569091797,18.928571701049805,18.0625,18.757143020629883,1266893600
2012-11-19,17.558090209960938,20.20464324951172,20.26785659790039,19.281429290771484,19.311071395874023,823317600
2012-11-20,17.408498764038086,20.032499313354492,20.426786422729492,19.806428909301758,20.425357818603516,642754000
2012-11-21,17.433015823364258,20.060714721679688,20.263214111328125,19.878570556640625,20.15178680419922,373002000
2012-11-23,17.73717498779297,20.41071319580078,20.428571701049805,20.092857360839844,20.256071090698242,272826400
2012-11-26,18.2967586517334,21.054643630981445,21.071428298950195,20.489643096923828,20.56785774230957,630579600
2012-11-27,18.149333953857422,20.885000228881836,21.086429595947266,20.717857360839844,21.055356979370117,533330000
2012-11-28,18.092227935791016,20.819286346435547,20.921428680419922,20.437856674194336,20.616785049438477,520864400
2012-11-29,18.29147720336914,21.04857063293457,21.22321319580078,20.90178680419922,21.079286575317383,514698800
2012-11-30,18.164852142333984,20.902856826782227,21.014286041259766,20.809999465942383,20.956785202026367,391319600
2012-12-03,18.193092346191406,20.93535614013672,21.2353572845459,20.91071319580078,21.201786041259766,364280000
2012-12-04,17.872177124023438,20.566070556640625,20.7785701751709,20.43321418762207,20.7785701751709,557068400
2012-12-05,16.72197151184082,19.24250030517578,20.33035659790039,19.241785049438477,20.318214416503906,1044638000
2012-12-06,16.984233856201172,19.544286727905273,19.761070251464844,18.522499084472656,18.890714645385742,1177212400
2012-12-07,16.55003547668457,19.04464340209961,19.828571319580078,18.928571701049805,19.764286041259766,787040800
2012-12-10,16.443588256835938,18.922143936157227,19.232500076293945,18.627857208251953,18.75,630484400
2012-12-11,16.802675247192383,19.335357666015625,19.62714385986328,19.19178581237793,19.27750015258789,592345600
2012-12-12,16.728496551513672,19.25,19.571428298950195,19.15250015258789,19.563213348388672,487144000
2012-12-13,16.439552307128906,18.917499542236328,19.20142936706543,18.7785701751709,18.969642639160156,625259600
2012-12-14,15.821931838989258,18.206785202026367,18.504642486572266,18.056428909301758,18.383928298950195,1009579200
2012-12-17,16.10249900817871,18.52964210510254,18.571428298950195,17.901071548461914,18.176071166992188,757607200
2012-12-18,16.570215225219727,19.06785774230957,19.10357093811035,18.58035659790039,18.75,625685200
2012-12-19,16.334646224975586,18.796785354614258,19.060714721679688,18.76785659790039,18.98107147216797,449369200
2012-12-20,16.1924991607666,18.633214950561523,18.935714721679688,18.531429290771484,18.928571701049805,481689600
2012-12-21,16.118017196655273,18.547500610351562,18.559642791748047,18.222856521606445,18.302499771118164,596268400
2012-12-24,16.144086837768555,18.577499389648438,18.72321319580078,18.52535629272461,18.58392906188965,175753200
2012-12-26,15.921561241149902,18.321428298950195,18.552143096923828,18.25428581237793,18.53571319580078,302436400
2012-12-27,15.985487937927246,18.395000457763672,18.4375,18.023571014404297,18.340713500976562,455120400
2012-12-28,15.815725326538086,18.199642181396484,18.374286651611328,18.14714241027832,18.22464370727539,354278400
2012-12-31,16.51651954650879,19.006071090698242,19.121429443359375,18.178571701049805,18.233213424682617,659492400
2013-01-02,17.0397891998291,19.608213424682617,19.821428298950195,19.343929290771484,19.779285430908203,560518000
2013-01-03,16.82471466064453,19.360713958740234,19.631071090698242,19.321428298950195,19.567142486572266,352965200
2013-01-04,16.356061935424805,18.821428298950195,19.236785888671875,18.77964210510254,19.177499771118164,594333600
2013-01-07,16.259851455688477,18.71071434020996,18.9035701751709,18.399999618530273,18.64285659790039,484156400
2013-01-08,16.303607940673828,18.761070251464844,18.996070861816406,18.616071701049805,18.90035629272461,458707200
2013-01-09,16.048799514770508,18.467857360839844,18.750356674194336,18.428213119506836,18.66071319580078,407604400
2013-01-10,16.247751235961914,18.696786880493164,18.882856369018555,18.411428451538086,18.876785278320312,601146000
2013-01-11,16.148120880126953,18.582143783569336,18.761428833007812,18.536428451538086,18.60714340209961,350506800
2013-01-14,15.57240104675293,17.91964340209961,18.125,17.80392837524414,17.952856063842773,734207600
2013-01-15,15.081092834472656,17.354286193847656,17.82107162475586,17.26357078552246,17.796428680419922,876772400
2013-01-16,15.70709228515625,18.074642181396484,18.194286346435547,17.58928680419922,17.665714263916016,690804800
2013-01-17,15.6012601852417,17.952856063842773,18.241071701049805,17.929643630981445,18.225357055664062,453678400
2013-01-18,15.518086433410645,17.85714340209961,17.93642807006836,17.72857093811035,17.804285049438477,472922800
2013-01-22,15.666129112243652,18.02750015258789,18.13857078552246,17.736785888671875,18.020000457763672,461546400
2013-01-23,15.952902793884277,18.357500076293945,18.392499923706055,18.02750015258789,18.171785354614258,861509600
2013-01-24,13.981799125671387,16.08928680419922,16.633214950561523,16.08035659790039,16.428571701049805,1460852400
2013-01-25,13.652194023132324,15.710000038146973,16.293928146362305,15.535714149475098,16.131786346435547,1208026400
2013-01-28,13.9610013961792,16.065357208251953,16.186071395874023,15.566429138183594,15.636786460876465,785517600
2013-01-29,14.222943305969238,16.366785049438477,16.435714721679688,16.14714241027832,16.375,571158000
2013-01-30,14.178254127502441,16.315357208251953,16.52142906188965,16.23214340209961,16.321428298950195,417155200
2013-01-31,14.13666820526123,16.267499923706055,16.402856826782227,16.249286651611328,16.320714950561523,319334400
2013-02-01,14.078625679016113,16.200714111328125,16.40999984741211,16.012500762939453,16.396785736083984,539484400
2013-02-04,13.727920532226562,15.79714298248291,16.283571243286133,15.785714149475098,16.211071014404297,477117200
2013-02-05,14.209601402282715,16.351428985595703,16.419286727905273,15.793571472167969,15.858928680419922,573347600
2013-02-06,14.194393157958984,16.33392906188965,16.66071319580078,16.163570404052734,16.302499771118164,593706400
2013-02-07,14.616449356079102,16.722143173217773,16.78571319580078,16.218570709228516,16.54464340209961,704580800
2013-02-08,14.827472686767578,16.963571548461914,17.100357055664062,16.72321319580078,16.928571701049805,633158400
2013-02-11,14.981999397277832,17.140356063842773,17.319286346435547,16.90178680419922,17.01785659790039,517490400
2013-02-12,14.606461524963379,16.71071434020996,17.22785758972168,16.704999923706055,17.125356674194336,609053200
2013-02-13,14.5786714553833,16.67892837524414,16.915714263916016,16.54357147216797,16.686071395874023,475207600
2013-02-14,14.565567970275879,16.663928985595703,16.84428596496582,16.5721435546875,16.59000015258789,355275200
2013-02-15,14.364838600158691,16.43428611755371,16.79142951965332,16.42571449279785,16.74464225769043,391745200
2013-02-19,14.359533309936523,16.428213119506836,16.526071548461914,16.20892906188965,16.467857360839844,435783600
2013-02-20,14.011772155761719,16.030357360839844,16.346071243286133,16.0285701751709,16.346071243286133,476302400
2013-02-21,13.924676895141602,15.930713653564453,16.041786193847656,15.8149995803833,15.928570747375488,447182400
2013-02-22,14.072959899902344,16.100357055664062,16.128570556640625,15.949999809265137,16.04464340209961,330654800
2013-02-25,13.822912216186523,15.814286231994629,16.25428581237793,15.806071281433105,16.20892906188965,372579200
2013-02-26,14.015520095825195,16.034643173217773,16.126428604125977,15.630714416503906,15.850713729858398,501499600
2013-02-27,13.878162384033203,15.8774995803833,16.158571243286133,15.737500190734863,16.015356063842773,587350400
2013-02-28,13.779210090637207,15.764286041259766,15.995356559753418,15.764286041259766,15.858928680419922,322515200
2013-03-01,13.438004493713379,15.373929023742676,15.649286270141602,15.356429100036621,15.64285659790039,552448400
2013-03-04,13.11272144317627,15.001786231994629,15.29285717010498,14.964285850524902,15.278571128845215,582755600
2013-03-05,13.4589204788208,15.397856712341309,15.542499542236328,15.026785850524902,15.052857398986816,638433600
2013-03-06,13.287849426269531,15.202142715454102,15.54464340209961,15.15821361541748,15.518214225769043,460250000
2013-03-07,13.441438674926758,15.377857208251953,15.428929328918457,15.037857055664062,15.160714149475098,468473600
2013-03-08,13.477025985717773,15.418571472167969,15.551071166992188,15.307499885559082,15.350000381469727,391482000
2013-03-11,13.669010162353516,15.638214111328125,15.678929328918457,15.183570861816406,15.348214149475098,474236000
2013-03-12,13.374321937561035,15.301071166992188,15.674285888671875,15.270357131958008,15.557143211364746,465911600
2013-03-13,13.371826171875,15.298213958740234,15.51785659790039,15.191429138183594,15.301786422729492,405549200
2013-03-14,13.501379013061523,15.446429252624512,15.522856712341309,15.373213768005371,15.458213806152344,303875600
2013-03-15,13.849759101867676,15.845000267028809,15.865357398986816,15.616070747375488,15.64035701751709,643960800
2013-03-18,14.226232528686523,16.275714874267578,16.33785629272461,15.757143020629883,15.766071319580078,606197200
2013-03-19,14.18783950805664,16.231786727905273,16.463214874267578,16.01785659790039,16.41071319580078,526775200
2013-03-20,14.112605094909668,16.145713806152344,16.343929290771484,16.056785583496094,16.336429595947266,308660800
2013-03-21,14.132894515991211,16.168928146362305,16.356428146362305,16.075000762939453,16.079286575317383,383255600
2013-03-22,14.419468879699707,16.49678611755371,16.503570556640625,16.1825008392334,16.235000610351562,395105200
2013-03-25,14.471600532531738,16.556428909301758,16.7839298248291,16.492143630981445,16.596071243286133,501135600
2013-03-26,14.395430564880371,16.46928596496582,16.637142181396484,16.447500228881836,16.62285614013672,294294000
2013-03-27,14.112605094909668,16.145713806152344,16.314285278320312,16.09749984741211,16.302143096923828,331237200
2013-03-28,13.818540573120117,15.809286117553711,16.136428833007812,15.772143363952637,16.065000534057617,442839600
2013-04-01,13.38930606842041,15.318214416503906,15.846428871154785,15.276429176330566,15.782142639160156,389732000
2013-04-02,13.416777610778809,15.349642753601074,15.647856712341309,15.228570938110352,15.271429061889648,529519200
2013-04-03,13.485452651977539,15.428214073181152,15.617142677307129,15.368213653564453,15.406070709228516,363216000
2013-04-04,13.352156639099121,15.275713920593262,15.535714149475098,15.1875,15.491429328918457,358447600
2013-04-05,13.21105670928955,15.114286422729492,15.176786422729492,14.988571166992188,15.160714149475098,383695200
2013-04-08,13.305018424987793,15.221785545349121,15.26785659790039,15.088929176330566,15.173213958740234,300829200
2013-04-09,13.329054832458496,15.249285697937012,15.303570747375488,15.098214149475098,15.227143287658691,306614000
2013-04-10,13.600955963134766,15.560357093811035,15.609286308288574,15.214642524719238,15.289285659790039,375928000
2013-04-11,13.558501243591309,15.511786460876465,15.642499923706055,15.399999618530273,15.489999771118164,328364400
2013-04-12,13.41709041595459,15.350000381469727,15.505356788635254,15.3246431350708,15.505356788635254,238613200
2013-04-15,13.10648250579834,14.994643211364746,15.28178596496582,14.983928680419922,15.25,317520000
2013-04-16,13.30595588684082,15.222857475280762,15.23607063293457,15.020357131958008,15.056071281433105,305771200
2013-04-17,12.574227333068848,14.385713577270508,15.021429061889648,14.21821403503418,15.009642601013184,945056000
2013-04-18,12.238645553588867,14.001786231994629,14.492500305175781,13.919285774230957,14.463929176330566,666299200
2013-04-19,12.191197395324707,13.947500228881836,14.271429061889648,13.753570556640625,13.856071472167969,609274400
2013-04-22,12.445300102233887,14.238213539123535,14.364286422729492,13.973929405212402,14.022856712341309,429920400
2013-04-23,12.678179740905762,14.504643440246582,14.585000038146973,14.243213653564453,14.428214073181152,664238400
2013-04-24,12.657264709472656,14.480713844299316,14.83035659790039,14.01785659790039,14.055000305175781,969651200
2013-04-25,12.748417854309082,14.585000038146973,14.783571243286133,14.535714149475098,14.686785697937012,384837600
2013-04-26,13.023755073547363,14.899999618530273,14.956070899963379,14.58035659790039,14.63607120513916,764097600
2013-04-29,13.427079200744629,15.361429214477539,15.486429214477539,15.0,15.016071319580078,640326400
2013-04-30,13.822286605834961,15.813570976257324,15.901785850524902,15.431071281433105,15.539285659790039,691538400
2013-05-01,13.713337898254395,15.688928604125977,15.89035701751709,15.51392936706543,15.873571395874023,506909200
2013-05-02,13.907820701599121,15.911429405212402,16.02107048034668,15.736785888671875,15.777856826782227,421828400
2013-05-03,14.047051429748535,16.070714950561523,16.186786651611328,16.04107093811035,16.118213653564453,361300800
2013-05-06,14.382006645202637,16.453929901123047,16.507143020629883,16.225357055664062,16.27535629272461,496641600
2013-05-07,14.318015098571777,16.380714416503906,16.633928298950195,16.203571319580078,16.60607147216797,483753200
2013-05-08,14.479721069335938,16.56571388244629,16.620357513427734,16.278928756713867,16.394285202026367,472598000
2013-05-09,14.353395462036133,16.313213348388672,16.53571319580078,16.270713806152344,16.421785354614258,398487600
2013-05-10,14.233985900878906,16.177499771118164,16.418214797973633,16.088571548461914,16.35607147216797,334852000
2013-05-13,14.289603233337402,16.240713119506836,16.35357093811035,16.125,16.125356674194336,316948800
2013-05-14,13.947714805603027,15.852143287658691,16.257143020629883,15.791070938110352,16.20892906188965,447118000
2013-05-15,13.476045608520508,15.316070556640625,15.75,15.084285736083984,15.684286117553711,741613600
2013-05-16,13.656105995178223,15.520713806152344,15.637499809265137,14.960714340209961,15.115714073181152,603204000
2013-05-17,13.614622116088867,15.473570823669434,15.717499732971191,15.393214225769043,15.680356979370117,427904400
2013-05-20,13.918490409851074,15.818928718566895,15.921428680419922,15.360713958740234,15.4253568649292,451578400
2013-05-21,13.815736770629883,15.702142715454102,15.90999984741211,15.507143020629883,15.648214340209961,456022000
2013-05-22,13.868841171264648,15.762499809265137,16.012500762939453,15.650713920593262,15.858928680419922,443038400
2013-05-23,13.893665313720703,15.790714263916016,15.934286117553711,15.563928604125977,15.569643020629883,353021200
2013-05-24,13.988253593444824,15.898214340209961,15.916428565979004,15.727143287658691,15.744643211364746,276166800
2013-05-28,13.871667861938477,15.765713691711426,16.11107063293457,15.744643211364746,16.06785774230957,386145200
2013-05-29,13.981968879699707,15.891071319580078,15.98214340209961,15.692856788635254,15.714285850524902,330576400
2013-05-30,14.19030475616455,16.127857208251953,16.23214340209961,15.875356674194336,15.916070938110352,353519600
2013-05-31,14.132172584533691,16.061786651611328,16.325000762939453,16.053571701049805,16.16071319580078,384302800
2013-06-03,14.163281440734863,16.097143173217773,16.15571403503418,15.802857398986816,16.09749984741211,372352400
2013-06-04,14.118974685668945,16.046785354614258,16.229642868041992,15.978214263916016,16.18642807006836,292728800
2013-06-05,13.986992835998535,15.896785736083984,16.097143173217773,15.846785545349121,15.916070938110352,290589600
2013-06-06,13.778027534484863,15.659285545349121,15.964285850524902,15.501786231994629,15.909643173217773,416934000
2013-06-07,13.883296012878418,15.778928756713867,15.829999923706055,15.456070899963379,15.589285850524902,404535600
2013-06-10,13.79153823852539,15.674642562866211,16.038570404052734,15.600000381469727,15.883213996887207,450153200
2013-06-11,13.751002311706543,15.628570556640625,15.812856674194336,15.475713729858398,15.562143325805664,286112400
2013-06-12,13.581001281738281,15.435357093811035,15.758929252624512,15.410714149475098,15.696429252624512,265227200
2013-06-13,13.699470520019531,15.569999694824219,15.612142562866211,15.3125,15.446429252624512,285832400
2013-06-14,13.513755798339844,15.358928680419922,15.581786155700684,15.303570747375488,15.550000190734863,271866000
2013-06-17,13.575030326843262,15.428570747375488,15.560713768005371,15.369999885559082,15.408571243286133,259414400
2013-06-18,13.567804336547852,15.420356750488281,15.532142639160156,15.364643096923828,15.412857055664062,195025600
2013-06-19,13.292218208312988,15.10714340209961,15.416428565979004,15.10714340209961,15.407142639160156,310940000
2013-06-20,13.09864616394043,14.8871431350708,15.213570594787598,14.827500343322754,14.975000381469727,357310800
2013-06-21,12.993690490722656,14.76785659790039,15.0,14.574999809265137,14.946070671081543,481118400
2013-06-24,12.649288177490234,14.376428604125977,14.595000267028809,14.216071128845215,14.550000190734863,480746000
2013-06-25,12.652117729187012,14.379643440246582,14.563928604125977,14.243928909301758,14.489286422729492,314162800
2013-06-26,12.50882625579834,14.21678638458252,14.456786155700684,14.130714416503906,14.425000190734863,367724000
2013-06-27,12.374015808105469,14.063570976257324,14.335356712341309,14.055000305175781,14.258929252624512,337246000
2013-06-28,12.460430145263672,14.161786079406738,14.295356750488281,13.888214111328125,13.977143287658691,578516400
2013-07-01,12.859199523925781,14.614999771118164,14.723929405212402,14.329285621643066,14.381786346435547,391053600
2013-07-02,13.150496482849121,14.946070671081543,15.05821418762207,14.623929023742676,14.64142894744873,469865200
2013-07-03,13.223085403442383,15.028571128845215,15.106429100036621,14.908928871154785,15.03071403503418,240928800
2013-07-05,13.116872787475586,14.907856941223145,15.117500305175781,14.833929061889648,15.01392936706543,274024800
2013-07-08,13.042398452758789,14.823213577270508,15.035714149475098,14.666070938110352,15.003929138183594,298138400
2013-07-09,13.271793365478516,15.083929061889648,15.125,14.656429290771484,14.771429061889648,352584400
2013-07-10,13.2208833694458,15.026070594787598,15.171428680419922,14.9375,14.985713958740234,281405600
2013-07-11,13.427024841308594,15.260356903076172,15.29464340209961,15.041786193847656,15.10535717010498,326292400
2013-07-12,13.402515411376953,15.232500076293945,15.349642753601074,15.121786117553711,15.273214340209961,279563200
2013-07-15,13.43173885345459,15.265713691711426,15.409285545349121,15.171428680419922,15.178929328918457,241917200
2013-07-16,13.518467903137207,15.364286422729492,15.382499694824219,15.14892864227295,15.232856750488281,216538000
2013-07-17,13.521920204162598,15.368213653564453,15.436429023742676,15.293571472167969,15.346428871154785,198990400
2013-07-18,13.567488670349121,15.420000076293945,15.531070709228516,15.378929138183594,15.477856636047363,218878800
2013-07-19,13.353495597839355,15.176786422729492,15.499285697937012,15.155357360839844,15.467857360839844,268721600
2013-07-22,13.396228790283203,15.225357055664062,15.348214149475098,15.195357322692871,15.337857246398926,207796400
2013-07-23,13.16620922088623,14.963929176330566,15.248571395874023,14.95392894744873,15.214285850524902,369395600
2013-07-24,13.842445373535156,15.732500076293945,15.878213882446289,15.545000076293945,15.676071166992188,591936800
2013-07-25,13.77928352355957,15.660714149475098,15.764286041259766,15.564642906188965,15.739286422729492,229493600
2013-07-26,13.857528686523438,15.749643325805664,15.751428604125977,15.5121431350708,15.546428680419922,200152400
2013-07-29,14.071207046508789,15.992500305175781,16.07107162475586,15.721428871154785,15.742856979370117,248057600
2013-07-30,14.24498462677002,16.190000534057617,16.326786041259766,16.043928146362305,16.06999969482422,309422400
2013-07-31,14.220157623291016,16.161785125732422,16.33357048034668,16.051071166992188,16.249643325805664,322957600
2013-08-01,14.350566864013672,16.309999465942383,16.314285278320312,16.187856674194336,16.27678680419922,206250800
2013-08-02,14.534710884094238,16.519285202026367,16.530357360839844,16.30928611755371,16.357500076293945,274783600
2013-08-05,14.751848220825195,16.766071319580078,16.809642791748047,16.50535774230957,16.596071243286133,318855600
2013-08-06,14.619871139526367,16.616071701049805,16.853214263916016,16.506071090698242,16.71500015258789,334857600
2013-08-07,14.611380577087402,16.606428146362305,16.678571701049805,16.491785049438477,16.564285278320312,298858000
2013-08-08,14.582283020019531,16.464643478393555,16.575000762939453,16.355356216430664,16.566429138183594,255777200
2013-08-09,14.37478256225586,16.230356216430664,16.44499969482422,16.201786041259766,16.3799991607666,266865200
2013-08-12,14.783137321472168,16.691429138183594,16.737499237060547,16.30821418762207,16.316429138183594,364434000
2013-08-13,15.485672950744629,17.484643936157227,17.66642951965332,16.7160701751709,16.819286346435547,881941200
2013-08-14,15.768134117126465,17.803571701049805,18.008928298950195,17.621429443359375,17.781429290771484,756372400
2013-08-15,15.749473571777344,17.782499313354492,17.94285774230957,17.46714210510254,17.729286193847656,490294000
2013-08-16,15.8892822265625,17.940357208251953,17.962142944335938,17.816429138183594,17.862499237060547,362306000
2013-08-19,16.060405731201172,18.13357162475586,18.347856521606445,18.0,18.012142181396484,510518400
2013-08-20,15.849425315856934,17.895357131958008,18.234643936157227,17.886428833007812,18.203929901123047,358688400
2013-08-21,15.890233039855957,17.941429138183594,18.112499237060547,17.899999618530273,17.9853572845459,335879600
2013-08-22,15.90920639038086,17.96285629272461,18.056785583496094,17.792856216430664,18.03499984741211,244207600
2013-08-23,15.847846031188965,17.893571853637695,17.97678565979004,17.83392906188965,17.973928451538086,222731600
2013-08-26,15.909526824951172,17.963214874267578,18.2214298248291,17.875,17.883928298950195,330965600
2013-08-27,15.454669952392578,17.449642181396484,17.946786880493164,17.367856979370117,17.78571319580078,424188800
2013-08-28,15.527735710144043,17.532142639160156,17.707143783569336,17.35714340209961,17.35714340209961,307608000
2013-08-29,15.553041458129883,17.560714721679688,17.73214340209961,17.54035758972168,17.558929443359375,239657600
2013-08-30,15.411333084106445,17.400714874267578,17.605356216430664,17.375,17.571428298950195,272297200
2013-09-03,15.45434856414795,17.44928550720215,17.878570556640625,17.405357360839844,17.610713958740234,331928800
2013-09-04,15.774139404296875,17.81035614013672,17.937143325805664,17.724285125732422,17.841428756713867,345032800
2013-09-05,15.665966033935547,17.688213348388672,17.88142967224121,17.6299991607666,17.866071701049805,236367600
2013-09-06,15.759275436401367,17.79357147216797,17.834999084472656,17.498214721679688,17.801429748535156,359525600
2013-09-09,16.010744094848633,18.077499389648438,18.139999389648438,17.981428146362305,18.03571319580078,340687200
2013-09-10,15.646036148071289,17.665714263916016,18.123214721679688,17.48214340209961,18.078571319580078,743195600
